domain,sources,date_snapshotted,available,mbfc_tags,ng_tags,os_tags,pf_tags
swarizonanews.com,NYTimesPinkSlime,,,,,,
swarkansastimes.com,NYTimesPinkSlime,,,,,,
swbluegrassnews.com,NYTimesPinkSlime,,,,,,
swcoloradonews.com,NYTimesPinkSlime,,,,,,
swconnnews.com,NYTimesPinkSlime,,,,,,
swdallasnews.com,NYTimesPinkSlime,,,,,,
swgeorgianews.com,NYTimesPinkSlime,,,,,,
swhoustonnews.com,NYTimesPinkSlime,,,,,,
swillinoisnews.com,NYTimesPinkSlime,,,,,,
swindiananews.com,NYTimesPinkSlime,,,,,,
swiowatimes.com,NYTimesPinkSlime,,,,,,
swkansasnews.com,NYTimesPinkSlime,,,,,,
swlouisiananews.com,NYTimesPinkSlime,,,,,,
swminnesotatoday.com,NYTimesPinkSlime,,,,,,
swmissnews.com,NYTimesPinkSlime,,,,,,
swmissouriguide.com,NYTimesPinkSlime,,,,,,
swmissourinews.com,NYTimesPinkSlime,,,,,,
swmontanatimes.com,NYTimesPinkSlime,,,,,,
swnebraskaguide.com,NYTimesPinkSlime,,,,,,
swnewhampshirenews.com,NYTimesPinkSlime,,,,,,
swnewmexiconews.com,NYTimesPinkSlime,,,,,,
swoklahomanews.com,NYTimesPinkSlime,,,,,,
swpanews.com,NYTimesPinkSlime,,,,,,
swriversidenews.com,NYTimesPinkSlime,,,,,,
swtennnews.com,NYTimesPinkSlime,,,,,,
swvalleytimes.com,NYTimesPinkSlime,,,,,,
swvegasnews.com,NYTimesPinkSlime,,,,,,
swvirginianews.com,NYTimesPinkSlime,,,,,,
swwisconsinnews.com,NYTimesPinkSlime,,,,,,
swwyomingnews.com,NYTimesPinkSlime,,,,,,
sydneybulletin.com,Buzzfeed17;Allcott18,,FALSE,,,,
syracusesun.com,NYTimesPinkSlime,,,,,,
syrianews.cc,MBFC,,TRUE,Pro-Syrian State;Propaganda,,,
takimag.com,MBFC,,TRUE,Extreme Right;Propaganda;Hate Group,,,
tallahasseesun.com,NYTimesPinkSlime,,,,,,
tamaguide.com,NYTimesPinkSlime,,,,,,
tamche1966.com,FactCheck;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
tamparepublic.com,NYTimesPinkSlime,,,,,,
tashnews.com,MBFC,,FALSE,Extreme Right;Propaganda;Fake News,,,
tdnewswire.com,MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Hate;Fake News,,,
tdtalliance.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,TRUE,Extreme Right;Propaganda;Some Fake News,,fake,
teaparty.org,OpenSources;MBFC;Allcott18;PolitiFact;NewsGuard,,TRUE,Extreme Right;Propaganda;Some Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;contentCreators,fake;unreliable,
teddystick.com,FactCheck;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
telegraphsun.com,Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
teoinfo.com,PolitiFact;Allcott18,,FALSE,,,,
terrorism.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
texasbusinesscoalition.com,NYTimesPinkSlime,,,,,,
tfp.org,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Anti-LGBT,,,
thatviralfeed.net,OpenSources;PolitiFact;Allcott18,,FALSE,,,fake;unreliable,
the-global-news.com,PolitiFact;Allcott18,,FALSE,,,,
the-insider.co,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
the-postillon.com,FactCheck;PolitiFact;Allcott18;Grinberg19,,TRUE,,,,
the-wildcard.net,NewsGuard,,TRUE,,newsOpinion;falseContent;basicStandards;deceptiveHeadlines,,
theamericanews.co,FactCheck,,FALSE,,,,
theamericanindependent.wordpress.com,OpenSources,,FALSE,,,fake;bias,
theamericanmirror.com,MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy,basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;labelsAdvertising;management;contentCreators,,
theantimedia.com,NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;contentCreators,,
theavocadonews.com,Allcott18;Grinberg19,,FALSE,,,,
thebigriddle.com,OpenSources;PolitiFact;Allcott18,,TRUE,,,fake,
thebl.com,NewsGuard,,TRUE,,ownership;management;newsOpinion;accountabilityPractices;basicStandards;falseContent;contentCreators,,
theblacksphere.net,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;ownership;contentCreators,,
thebostontribune.com,OpenSources;Wikipedia;MBFC;CBS;Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,Extreme Right;Imposter Site;Fake News,,fake,
thebreakingnews.co,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,,
thebreakingnews.today,MBFC,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
thebuddy.me,NewsGuard,,TRUE,,ownership;management;contentCreators;accountabilityPractices;basicStandards,,
thecommonsenseshow.com,OpenSources,,TRUE,,,fake;conspiracy,
theconservativebrief.com,MBFC,,TRUE,Lack of Transparency;Propaganda;Poor Sourcing;Plagiarism,,,
theconservativetreehouse.com,FactCheck;PolitiFact;Allcott18;NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;accountabilityPractices;ownership;management;contentCreators,,
thecontroversialfiles.net,OpenSources,,FALSE,,,fake;clickbait,
thedailybell.com,MBFC,,TRUE,Right Libertarian;Propaganda;,,,
thedailysheeple.com,OpenSources,,TRUE,,,conspiracy;bias,
thedcgazette.com,MBFC;CBS,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
thedeplorablesociety.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
theduran.com,OpenSources;MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda,newsOpinion;basicStandards;falseContent;contentCreators;management;ownership;accountabilityPractices,unreliable,
theeconomiccollapseblog.com,OpenSources,,TRUE,,,conspiracy;bias,
theeventchronicle.com,OpenSources;Allcott18,,FALSE,,,conspiracy;junksci;clickbait,
theexaminer.site,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
theextinctionprotocol.com,OpenSources,,FALSE,,,conspiracy,
thefakenewsgenerator.com,Buzzfeed18;NewsGuard,,TRUE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,,
thefederalistpapers.org,OpenSources;MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Conspiracy;Some Fake News,newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;labelsAdvertising;management;contentCreators,bias;conspiracy,
theforbiddenknowledge.com,OpenSources,,FALSE,,,conspiracy;junksci,
thefreepatriot.org,OpenSources;MBFC;Allcott18,,TRUE,Extreme Right;Conspiracy;Propaganda,,fake;bias;clickbait,
thefrt.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
thegailygrind.com,NewsGuard,,TRUE,,ownership;management;newsOpinion;contentCreators;accountabilityPractices,,
thegatewaypundit.com,OpenSources;Wikipedia;MBFC;Allcott18;PolitiFact;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Nationalism;Some Fake News,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;contentCreators,bias;conspiracy;unreliable,
thegoldwater.com,MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
thegoodlordabove.com,MBFC;NewsGuard,,TRUE,Left;Some Fake News,basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
thegopwatchdog.com,MBFC,,FALSE,Extreme Left;Propaganda,,,
theguardiansofdemocracy.com,NewsGuard,,TRUE,,ownership;management;contentCreators;accountabilityPractices;newsOpinion,,
theheartysoul.com,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;ownership;contentCreators,,
thehornnews.com,MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda,accountabilityPractices;newsOpinion;basicStandards;deceptiveHeadlines;ownership;contentCreators;falseContent,,
theinternationalreporter.org,Allcott18;Grinberg19,,FALSE,,,,
theinternetpost.net,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
thelastamericanvagabond.com,Allcott18,,TRUE,,,,
thelastgreatstand.com,OpenSources,,FALSE,,,fake;conspiracy;bias,
thelastlineofdefense.online,Buzzfeed17;Allcott18,,TRUE,,,,
thelastlineofdefense.org,OpenSources;Wikipedia;Snopes;Buzzfeed16;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,FALSE,,,satire,
thelibertybeacon.com,OpenSources,,TRUE,,,conspiracy;junksci;bias,
thelibertyeagle.com,MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy,ownership;falseContent;basicStandards;accountabilityPractices;management;contentCreators,,
thelibertyraise.com,FactCheck,,TRUE,,,,
themiamigazette.com,PolitiFact;Allcott18,,FALSE,,,,
themillenniumreport.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
themindunleashed.com,OpenSources;Allcott18;NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;ownership;management;accountabilityPractices;labelsAdvertising;contentCreators,conspiracy;junksci;clickbait,
themindunleashed.org,OpenSources,,TRUE,,,conspiracy;junksci;clickbait,
themoralofthestory.us,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
themuslimissue.wordpress.com,OpenSources,,FALSE,,,hate;conspiracy,
thenationalmarijuananews.com,PolitiFact;Allcott18,,TRUE,,,,
thenationalpatriot.com,MBFC;Allcott18,,TRUE,Extreme Right;Conspiracy,,,
thenationalpulse.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
thenationalsun.com,Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
thenet24h.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,TRUE,,,fake,
thenewsclub.info,Allcott18,,FALSE,,,,
thenewsnerd.com,OpenSources;Wikipedia;Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,satire,
thenewyorkevening.com,OpenSources;Wikipedia;MBFC;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Imposter Site;Conspiracy;Fake News,,fake,
thenochill.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,,
theonion.com,OpenSources;CBS,,TRUE,,,satire,
thepedogate.com,FactCheck,,TRUE,,,,
thepeoplescube.com,PolitiFact;Allcott18,,TRUE,,,,
thepeoplestruth.com,MBFC,,FALSE,Extreme Right;Propaganda,,,
thephaser.com,OpenSources,,TRUE,,,conspiracy,
thepoliticalinsider.com,OpenSources;Allcott18;PolitiFact;NewsGuard,,FALSE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;contentCreators;management,conspiracy;bias;unreliable,
thepoliticaltribune.com,MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
thepredicted.com,Wikipedia,,FALSE,,,,
thepremiumnews.com,MBFC;PolitiFact;Allcott18;Grinberg19,,TRUE,Extreme Right;Fake News,,,
theproudliberal.org,MBFC,,TRUE,,,,
thepublicdiscourse.com,MBFC,,TRUE,Extreme Right;Propaganda,,,
theracketreport.com,OpenSources;Buzzfeed16;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake;satire,
therealshtick.com,PolitiFact;Allcott18,,FALSE,,,,
therealstrategy.com,OpenSources;Allcott18,,TRUE,,,bias;conspiracy;hate,
therecordinc.com,NYTimesPinkSlime,,,,,,
theregionnews.com,NYTimesPinkSlime,,,,,,
thereisnews.com,Buzzfeed18,,TRUE,,,,
thereligionofpeace.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
thereporterz.com,OpenSources;Wikipedia;Snopes;Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,fake,
therightists.com,OpenSources;FactCheck;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Fake News,,satire,
therightscoop.com,OpenSources;NewsGuard,,TRUE,,newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,fake;clickbait,
therightstuff.biz,OpenSources;MBFC,,FALSE,Extreme Right;Hate Group,,hate,
therooster.com,PolitiFact;Allcott18,,TRUE,,,,
thesconi.com,NYTimesPinkSlime,,,,,,
theseattletribune.com,OpenSources;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,,,satire,
thesmokersclub.com,PolitiFact;Allcott18,,TRUE,,,,
thesolexchange.com,PolitiFact;Allcott18,,TRUE,,,,
thestatelyharold.com,OpenSources;Snopes,,FALSE,,,satire,
thetrumpmedia.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Conspiracy;Propaganda,,fake,
thetrumppers.com,Allcott18,,FALSE,,,,
thetruthaboutcancer.com,OpenSources,,TRUE,,,junksci,
thetruthdivision.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda,,fake;bias,
thetruthseeker.co.uk,OpenSources,,TRUE,,,fake;conspiracy;junksci,
thetruthwins.com,OpenSources,,TRUE,,,junksci;conspiracy;clickbait,
theusa-news.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake,
theusaconservative.com,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
theuspatriot.com,OpenSources;MBFC,,FALSE,Extreme Right;Propaganda;Some Fake News,,satire;fake,
thevalleyreport.com,OpenSources;Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,satire,
theviralpatriot.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
thewashingtonpress.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
thewashingtonpundit.com,NewsGuard,,TRUE,,falseContent;basicStandards;deceptiveHeadlines;accountabilityPractices,,
thewashingtonreporter.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
thewashingtonstandard.com,NewsGuard,,TRUE,,falseContent;basicStandards;accountabilityPractices;deceptiveHeadlines;newsOpinion,,
thewatchtowers.com,OpenSources,,TRUE,,,bias;conspiracy;clickbait,
theweeklyobserver.com,NewsGuard,,TRUE,,falseContent;basicStandards;accountabilityPractices;deceptiveHeadlines;ownership;management;contentCreators,,
thewildcard.com,NewsGuard,,TRUE,,newsOpinion;falseContent;basicStandards;deceptiveHeadlines,,
theworldupdate.com,PolitiFact;Allcott18,,FALSE,,,,
thinkamericana.com,MBFC,,TRUE,Extreme Right;Propaganda;Lack of Transparency,,,
thirdestatenewsgroup.com,PolitiFact;Allcott18,,FALSE,,,,
thisboss.net,FactCheck;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
thoughtcatalog.com,NewsGuard,,TRUE,,management;deceptiveHeadlines;newsOpinion;accountabilityPractices;basicStandards,,
threepercenternation.com,OpenSources,,TRUE,,,fake;conspiracy;bias,
thumbreporter.com,NYTimesPinkSlime,,,,,,
times.com.mx,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
timesofcambodia.com,Buzzfeed17;Allcott18,,TRUE,,,,
timespolice.com,MBFC,,FALSE,Extreme Right;Propaganda;Fake News,,,
tmn.today,MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Conspiracy;Propaganda,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,,
tmz.com,NewsGuard,,TRUE,,ownership;management;basicStandards;contentCreators;labelsAdvertising;accountabilityPractices,,
tmzbreaking.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
tmzbusiness.com,Allcott18;Grinberg19,,FALSE,,,,
tmzcomedy.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
tmzhiphop.com,Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
tmzuncut.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
tmzurban.com,Allcott18;Grinberg19,,FALSE,,,,
tmzworldnews.com,OpenSources;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
tmzworldstar.com,Buzzfeed17;Buzzfeed18;Allcott18,,FALSE,,,,
tmzworldstarnews.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
tnbusinessdaily.com,NYTimesPinkSlime,,,,,,
tobacconewswire.com,NYTimesPinkSlime,,,,,,
todaydispatch.com,MBFC,,FALSE,Extreme Right;Propaganda,,,
toledoreporter.com,NYTimesPinkSlime,,,,,,
tomwoods.com,OpenSources,,TRUE,,,political;unrealiable,
topalertnews.com,FactCheck,,FALSE,,,,
topekasun.com,NYTimesPinkSlime,,,,,,
topinfopost.com,OpenSources;Allcott18,,FALSE,,,clickbait;unreliable;conspiracy,
topinfopost.con,PolitiFact,,FALSE,,,,
toprightnews.com,MBFC;Allcott18,,FALSE,Extreme Right;Propaganda;Fake News,,,
toptopic.club,MBFC;NewsGuard,,TRUE,Extreme Right;Poor Sourcing;Plagiarism;Lack of Transparency;Failed Fact Check,newsOpinion;ownership;management;contentCreators;falseContent;basicStandards;accountabilityPractices;deceptiveHeadlines,,
torontobusinessdaily.com,NYTimesPinkSlime,,,,,,
totalpolitical.com,FactCheck,,FALSE,,,,
toutelinfo.fr,Buzzfeed17;Buzzfeed18;Allcott18,,TRUE,,,,
trainnews.info,FactCheck,,FALSE,,,,
treason.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
treasurecoastsun.com,NYTimesPinkSlime,,,,,,
treasurevalleytimes.com,NYTimesPinkSlime,,,,,,
tribunist.com,Allcott18,,TRUE,,,,
tricitiesreporter.com,NYTimesPinkSlime,,,,,,
tricitysun.com,NYTimesPinkSlime,,,,,,
triconews.com,NYTimesPinkSlime,,,,,,
tricountytoday.com,NYTimesPinkSlime,,,,,,
triggerreset.net,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Anti-Islam,,,
trueactivist.com,OpenSources;MBFC;Allcott18,,TRUE,Extreme Left;Conspiracy;Propaganda,,clickbait;unreliable,
trueamericans.me,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
truebluescoop.com,MBFC,,FALSE,Extreme Left;Propaganda,,,
truetrumpers.com,OpenSources;Wikipedia;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Fake News,,fake,
trueviralnews.com,MBFC,,TRUE,Plagiarism;Conspiracy;Pseudoscience;Poor Sourcing;Lack of Transparency,,,
trumballnews.com,NYTimesPinkSlime,,,,,,
trump.news,MBFC;NewsGuard,,TRUE,Extreme Right;Conspiracy;Propaganda;Pseudoscience;Poor Sourcing;Lack of Transparency;Some Fake News,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
trumpbetrayed.us,FactCheck;Buzzfeed18;NewsGuard,,TRUE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
trumpers.online,MBFC,,FALSE,Extreme Right;Propaganda;Mostly Fake News,,,
trumpfailedthe.us,Buzzfeed18,,FALSE,,,,
trumpfooled.us,Buzzfeed18,,FALSE,,,,
trumphasscrewed.us,Buzzfeed18,,FALSE,,,,
trumplet.us,Buzzfeed18,,FALSE,,,,
trumpscrewed.us,Buzzfeed18,,FALSE,,,,
trumpservativenews.info,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
trumpvision365.com,OpenSources,,FALSE,,,fake,
trunews.com,Allcott18,,TRUE,,,,
truthandaction.org,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda;Some Fake News,,bias;conspiracy;clickbait,
truthbroadcastnetwork.com,OpenSources,,FALSE,,,conspiracy;clickbait,
truthexam.com,MBFC,,FALSE,Extreme Left;Propaganda,,,
truthfeed.com,OpenSources;Allcott18,,FALSE,,,hate;bias;conspiracy,
truthfeednews.com,FactCheck;MBFC;NewsGuard,,FALSE,Extreme Right;Propaganda;Conspiracy,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
truthfrequencyradio.com,OpenSources,,TRUE,,,conspiracy,
truthinmedia.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
truthkings.com,OpenSources;Allcott18;Grinberg19,,FALSE,,,bias;conspiracy;junksci,
truthmonitor.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Some Fake News,,,
truthrevolt.org,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda;Some Fake News,,bias;hate,
truththeory.com,NewsGuard,,TRUE,,management;newsOpinion;falseContent;basicStandards;deceptiveHeadlines;accountabilityPractices,,
truthuncensored.net,MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,,
tucsonstandard.com,NYTimesPinkSlime,,,,,,
tularetimes.com,NYTimesPinkSlime,,,,,,
tulsastandard.com,NYTimesPinkSlime,,,,,,
tuscaloosaleader.com,NYTimesPinkSlime,,,,,,
tuscarawasnews.com,NYTimesPinkSlime,,,,,,
twitchy.com,OpenSources;NewsGuard,,TRUE,,basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,clickbait;rumor,
txbusinessdaily.com,NYTimesPinkSlime,,,,,,
tylerreporter.com,NYTimesPinkSlime,,,,,,
uconservative.com,Wikipedia,,FALSE,,,,
ufoholic.com,OpenSources,,TRUE,,,conspiracy,
unclesamsmisguidedchildren.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,bias,
undergroundjournalist.org,MBFC,,FALSE,Extreme Left;Propaganda;Conspiracy,,,
undergroundnewsreport.com,OpenSources;Wikipedia;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
undergroundworldnews.com,OpenSources,,TRUE,,,fake;conspiracy;bias,
understandingthethreat.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
unioncountyreview.com,NYTimesPinkSlime,,,,,,
uniquewebmagazine.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Pseudoscience,,,
unitedmediapublishing.com,OpenSources;Wikipedia;Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,fake,
unitednews.org,Buzzfeed17;Allcott18,,FALSE,,,,
unitymaineguide.com,NYTimesPinkSlime,,,,,,
universaleinfo.com,FactCheck;Buzzfeed18;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
universalemedia.net,Buzzfeed18;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
universepolitics.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Fake News,,fake,
unz.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,bias,
uokhun.uk,Buzzfeed18,,TRUE,,,,
upgazette.com,NYTimesPinkSlime,,,,,,
upperbuckstoday.com,NYTimesPinkSlime,,,,,,
uppercumberlandtimes.com,NYTimesPinkSlime,,,,,,
upperdeltanews.com,NYTimesPinkSlime,,,,,,
uppereasttx.com,NYTimesPinkSlime,,,,,,
upperwestscnews.com,NYTimesPinkSlime,,,,,,
upstatescnews.com,NYTimesPinkSlime,,,,,,
urbandaletimes.com,NYTimesPinkSlime,,,,,,
urbanimagemagazine.com,PolitiFact;Allcott18,,FALSE,,,,
urbanreform.org,NYTimesPinkSlime,,,,,,
urdoca.com,PolitiFact;Allcott18,,FALSE,,,,
us.blastingnews.com,OpenSources,,TRUE,,,satire;unreliable,
us24news.com,MBFC,,TRUE,Extreme Right;Propaganda;Lack of Transparency,,,
usa-conservative.com,MBFC;Allcott18;Grinberg19,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
usa-radio.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usa-television.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Imposter Site;Fake News,,fake,
usa2016elections.com,OpenSources,,FALSE,,,fake,
usa360-tv.com,PolitiFact;Allcott18,,FALSE,,,,
usaconservativereport.com,MBFC;PolitiFact;Allcott18,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
usadailyinfo.com,OpenSources;Wikipedia;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usadailypolitics.com,OpenSources,,FALSE,,,fake,
usadailypost.us,MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
usadailyreview.com,MBFC,,FALSE,Extreme Right;Fake News,,,
usadailythings24.com,PolitiFact;Allcott18,,FALSE,,,,
usadailytime.com,OpenSources;MBFC;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake,
usadosenews.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake,
usafirstinformation.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake,
usafortrumponline.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
usahitman.com,OpenSources,,TRUE,,,fake;conspiracy,
usainfobox.com,OpenSources,,FALSE,,,fake,
usainfront.com,MBFC,,FALSE,Extreme Right;Propaganda;Fake News,,,
usamagazinestudio.com,OpenSources,,TRUE,,,fake,
usanetwork.info,MBFC,,TRUE,Poor Sourcing;Lack of Transparency;Failed Fact Check;Imposter site,,,
usanews4u.us,MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Left;Propaganda;Some Fake News,,,
usanewsflash.com,OpenSources;MBFC;Allcott18;Buzzfeed16;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake;bias;clickbait,
usanewshome.com,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
usanewsinsider.com,OpenSources,,FALSE,,,fake;bias;clickbait,
usanewspolitics.com,OpenSources,,FALSE,,,fake,
usanewstoday.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,TRUE,,,fake,
usanewstoday.org,MBFC,,TRUE,Extreme Right;Propaganda;Fake News,,,
usaonlinepolitics.com,OpenSources,,FALSE,,,fake;clickbait,
usaphase.com,OpenSources,,FALSE,,,fake;bias,
usapolitics24hrs.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usapoliticsnow.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake;bias,
